排名,分类,书名,周点击,作者,更新时间,等级,链接,性质,总点击,月点击,周点击,总推荐,月推荐,周推荐,字数
4061,东方玄幻,神级抽奖,177,最爱抽大奖,2014-07-08 14:02,No Level,http://www.qidian.com/Book/3037090.aspx,         VIP作品 ,565167,6155,951,10539,10539,10539,1004001
4062,外国历史,战国之鹰,177,不游泳之鱼,2014-06-06 17:11, 作家等级：LV2 ,http://www.qidian.com/Book/2503560.aspx,         VIP作品 ,505569,1728,274,58499,58499,58499,2522280
4063,秦汉三国,这货不是马超,177,真狼魂,2014-08-19 21:56,No Level,http://www.qidian.com/Book/2597716.aspx,公众作品,176119,2178,395,9431,9431,9431,1680858
4064,异术超能,黄金法眼,177,大肥兔,2013-11-01 14:07,No Level,http://www.qidian.com/Book/2016841.aspx,         VIP作品 ,1520314,3093,628,18538,18538,18538,1572916
4065,古典仙侠,金葫,177,夜凉若水,2013-10-21 20:26,No Level,http://www.qidian.com/Book/1824484.aspx,,,,,,,,
4066,亡灵骷髅,骷髅魔导师,177,情终流水,2014-05-04 20:37,No Level,http://www.qidian.com/Book/1749275.aspx,         VIP作品 ,2965543,2407,479,143915,143915,143915,1305746
4067,动漫同人,东方一尘堂,177,路过的穿越者,2014-06-14 22:00, 作家等级：LV2 ,http://www.qidian.com/Book/2645202.aspx,公众作品,183647,2097,300,6760,6760,6760,284506
4068,星际战争,掌中星际,177,钻石雕塑,2011-03-21 19:14, 作家等级：LV1 ,http://www.qidian.com/Book/1428215.aspx,         VIP作品 ,2880861,3210,522,156948,156948,156948,2264455
4069,时空穿梭,魔装少女,176,推倒那只天使,2013-09-02 20:49, 作家等级：LV1 ,http://www.qidian.com/Book/2441487.aspx,         VIP作品 ,214309,1839,602,3800,3800,3800,667720
4070,都市生活,落宝金瞳,176,庾乐,2014-03-06 17:59,No Level,http://www.qidian.com/Book/2295257.aspx,         VIP作品 ,1869640,5231,979,32228,32228,32228,1410071
4071,时空穿梭,灭杀主角,176,小灰的颜色,2014-08-16 21:32,No Level,http://www.qidian.com/Book/2795243.aspx,公众作品,213059,1928,325,3393,3393,3393,277350
4072,动漫同人,幻想乡不会拒绝你,176,林初九,2014-08-21 01:39,No Level,http://www.qidian.com/Book/3039410.aspx,公众作品,14217,877,191,299,299,299,164038
4073,两宋元明,兴宋,176,赤虎,2012-06-15 12:06,No Level,http://www.qidian.com/Book/1999855.aspx,         VIP作品 ,2208337,1591,243,145046,145046,145046,1682324
4074,异术超能,曙光之主,176,楚桥,2014-08-20 17:17,No Level,http://www.qidian.com/Book/3130863.aspx,公众作品,8787,980,233,731,731,731,876334
4075,东方玄幻,御仙驯神,176,仙子不语,2014-08-21 08:32,No Level,http://www.qidian.com/Book/2858676.aspx,         VIP作品 ,222831,11812,766,17987,17987,17987,1040930
4076,进化变异,英雄要塞,176,王大力,2014-08-20 20:32,No Level,http://www.qidian.com/Book/3010631.aspx,公众作品,24770,1988,318,3970,3970,3970,1290220
4077,影视同人,我家的奥特曼才没有那么凶,176,浑然千里步飞泊,2014-08-14 00:29,No Level,http://www.qidian.com/Book/2173310.aspx,公众作品,237217,4257,490,4904,4904,4904,387896
4078,动漫同人,萌娘宝可萌,176,宇宙暴虐二头肌,2014-08-16 21:52, 作家等级：LV1 ,http://www.qidian.com/Book/2833852.aspx,公众作品,32786,1435,244,1720,1720,1720,116999
4079,时空穿梭,动漫热,176,妖娆血花,2014-04-06 22:25, 作家等级：LV2 ,http://www.qidian.com/Book/2982221.aspx,         VIP作品 ,1060977,4368,536,125470,125470,125470,829835
4080,古典仙侠,重生神宋小白狐,176, 龙套有三千1 ,2014-08-21 09:01,No Level,http://www.qidian.com/Book/3169371.aspx,         VIP作品 ,22970,3570,564,231,231,231,510689
4081,动漫同人,火影之不死妖魔,176,魔尊红楼,2014-08-07 22:30,No Level,http://www.qidian.com/Book/3111309.aspx,公众作品,55663,4761,477,278,278,278,334250
4082,秦汉三国,玄汉,176,xiandaima,2014-08-21 07:51,No Level,http://www.qidian.com/Book/3216205.aspx,公众作品,5678,2372,443,54,54,54,493643
4083,时空穿梭,罗睺家养的萌虎,176,游荡的懒狐,2014-08-20 15:29,No Level,http://www.qidian.com/Book/3250223.aspx,公众作品,1037,935,163,130,130,130,44164
4084,未来世界,人道天堂,175,荆柯守,2009-12-17 00:59,No Level,http://www.qidian.com/Book/1077731.aspx,         VIP作品 ,6134636,2645,448,683597,683597,683597,1718673
4085,动漫同人,宠物小精灵之穿越火箭队,175,红音也,2014-07-19 14:05,No Level,http://www.qidian.com/Book/1414352.aspx,,,,,,,,
4086,外国历史,帝国苍穹,175,天空之承,2013-03-16 21:51,No Level,http://www.qidian.com/Book/2160563.aspx,         VIP作品 ,1894240,1794,330,161036,161036,161036,1980023
4087,奇幻修真,知北游,175,洛水,2013-11-09 00:19,No Level,http://www.qidian.com/Book/18636.aspx,         VIP作品 ,5174446,4298,715,408914,408914,408914,1725961
4088,洪荒封神,洪荒之我乃冥河,175,问道乾坤,2014-08-12 14:08, 作家等级：LV1 ,http://www.qidian.com/Book/2274185.aspx,公众作品,2442395,4153,607,32975,32975,32975,531089
4089,超级科技,超级军火交易系统,175,鲜冰鱼,2014-08-10 23:35,No Level,http://www.qidian.com/Book/3107834.aspx,公众作品,92771,9268,1065,2595,2595,2595,1027120
4090,古典仙侠,道君,175,巨人玄鸟,2014-08-21 09:28,No Level,http://www.qidian.com/Book/1748608.aspx,公众作品,370213,2785,589,9901,9901,9901,2238597
4091,娱乐明星,娱乐大丈夫,175,书之贤者,2014-07-27 23:18, 作家等级：LV1 ,http://www.qidian.com/Book/2303465.aspx,公众作品,793974,2468,434,37024,37024,37024,1289604
4092,动漫同人,全蚀之只求一死,175,王尔德的戏剧,2014-08-20 23:37,No Level,http://www.qidian.com/Book/2821322.aspx,公众作品,16026,977,202,220,220,220,302738
4093,异术超能,万事居委会,175,一万年太久就在今天,2014-08-21 00:18,No Level,http://www.qidian.com/Book/3013353.aspx,公众作品,36464,12130,2067,1994,1994,1994,262722
4094,现代修真,超级兑换戒指,175,花落雨榭,2014-05-29 17:24,No Level,http://www.qidian.com/Book/3004501.aspx,         VIP作品 ,472681,3355,592,10646,10646,10646,409370
4095,时空穿梭,第五王座,175, 夜雨随风2083 ,2014-08-14 14:46,No Level,http://www.qidian.com/Book/3202762.aspx,公众作品,29920,19989,327,1571,1571,1571,190814
4096,奇幻修真,仙侠之房产大亨,175,房产大亨,2014-07-25 10:11,No Level,http://www.qidian.com/Book/3184894.aspx,公众作品,22436,942,226,1383,1383,1383,236983
4097,两晋隋唐,李然混初唐,175,仙之余,2014-08-15 16:44,No Level,http://www.qidian.com/Book/3132354.aspx,         VIP作品 ,102843,3690,617,1140,1140,1140,457484
4098,虚拟网游,网游之天狗吞日,175,寡人未婚,2014-07-02 14:44, 作家等级：LV2 ,http://www.qidian.com/Book/1818839.aspx,         VIP作品 ,2889300,8381,970,83954,83954,83954,2792712
4099,东方玄幻,浴火焚神,175,傲无常,2013-04-22 00:03, 作家等级：LV6 ,http://www.qidian.com/Book/97456.aspx,         VIP作品 ,11927430,3071,523,684242,684242,684242,1078167
4100,清史民国,十龙夺嫡,174,凤鸣岐山,2009-07-05 00:26,No Level,http://www.qidian.com/Book/1064386.aspx,         VIP作品 ,7040203,2454,428,279174,279174,279174,1834732
4101,异术超能,万事居委会,176,一万年太久就在今天,2014-08-21 00:18,No Level,http://www.qidian.com/Book/3013353.aspx,公众作品,36464,12130,2067,1994,1994,1994,262722
4102,两宋元明,兴宋,176,赤虎,2012-06-15 12:06,No Level,http://www.qidian.com/Book/1999855.aspx,         VIP作品 ,2208337,1591,243,145046,145046,145046,1682324
4103,影视同人,我家的奥特曼才没有那么凶,176,浑然千里步飞泊,2014-08-14 00:29,No Level,http://www.qidian.com/Book/2173310.aspx,公众作品,237217,4257,490,4904,4904,4904,387896
4104,奇幻修真,知北游,175,洛水,2013-11-09 00:19,No Level,http://www.qidian.com/Book/18636.aspx,         VIP作品 ,5174446,4298,715,408914,408914,408914,1725961
4105,动漫同人,宠物小精灵之穿越火箭队,175,红音也,2014-07-19 14:05,No Level,http://www.qidian.com/Book/1414352.aspx,,,,,,,,
4106,东方玄幻,浴火焚神,175,傲无常,2013-04-22 00:03, 作家等级：LV6 ,http://www.qidian.com/Book/97456.aspx,         VIP作品 ,11927430,3071,523,684242,684242,684242,1078167
4107,古典仙侠,道君,175,巨人玄鸟,2014-08-21 09:28,No Level,http://www.qidian.com/Book/1748608.aspx,公众作品,370213,2785,589,9901,9901,9901,2238597
4108,现代修真,超级兑换戒指,175,花落雨榭,2014-05-29 17:24,No Level,http://www.qidian.com/Book/3004501.aspx,         VIP作品 ,472681,3355,592,10646,10646,10646,409370
4109,娱乐明星,娱乐大丈夫,175,书之贤者,2014-07-27 23:18, 作家等级：LV1 ,http://www.qidian.com/Book/2303465.aspx,公众作品,793974,2468,434,37024,37024,37024,1289604
4110,外国历史,帝国苍穹,175,天空之承,2013-03-16 21:51,No Level,http://www.qidian.com/Book/2160563.aspx,         VIP作品 ,1894240,1794,330,161036,161036,161036,1980023
4111,超级科技,超级军火交易系统,175,鲜冰鱼,2014-08-10 23:35,No Level,http://www.qidian.com/Book/3107834.aspx,公众作品,92771,9268,1065,2595,2595,2595,1027120
4112,奇幻修真,仙侠之房产大亨,175,房产大亨,2014-07-25 10:11,No Level,http://www.qidian.com/Book/3184894.aspx,公众作品,22436,942,226,1383,1383,1383,236983
4113,时空穿梭,第五王座,175, 夜雨随风2083 ,2014-08-14 14:46,No Level,http://www.qidian.com/Book/3202762.aspx,公众作品,29920,19989,327,1571,1571,1571,190814
4114,未来世界,人道天堂,175,荆柯守,2009-12-17 00:59,No Level,http://www.qidian.com/Book/1077731.aspx,         VIP作品 ,6134636,2645,448,683597,683597,683597,1718673
4115,异术超能,地球上唯一的魔法师,174,奥巴牛总统,2014-04-18 18:51, 作家等级：LV3 ,http://www.qidian.com/Book/2577419.aspx,         VIP作品 ,1330391,9655,596,43379,43379,43379,1822798
4116,都市生活,大科学家,174,善棋,2014-07-08 22:58, 作家等级：LV1 ,http://www.qidian.com/Book/1491456.aspx,         VIP作品 ,4240977,2748,444,144615,144615,144615,833797
4117,动漫同人,死神之九尾妖狐,174,某命运夜的黑崎当麻,2014-08-17 19:27,No Level,http://www.qidian.com/Book/2562457.aspx,公众作品,399116,4392,740,3081,3081,3081,801687
4118,架空历史,大明隐帝,174,虫丁,2014-08-21 10:37, 作家等级：LV1 ,http://www.qidian.com/Book/3005137.aspx,         VIP作品 ,70479,2537,270,5553,5553,5553,606889
4119,两宋元明,明末大革命,174,流年排队,2014-08-20 23:09,No Level,http://www.qidian.com/Book/3080952.aspx,公众作品,26541,7128,252,328,328,328,169449
4120,末世危机,末日之重铸天庭,174,离渚,2014-08-20 16:29,No Level,http://www.qidian.com/Book/3180980.aspx,公众作品,8427,2386,282,518,518,518,118474
4121,奇幻修真,仙鸿路,174,快餐店,2012-02-21 10:21,No Level,http://www.qidian.com/Book/1655702.aspx,         VIP作品 ,9639116,4535,829,435633,435633,435633,3700409
4122,小说同人,无限恐怖之局外者,174,堕天使的忧郁,2013-08-31 14:42,No Level,http://www.qidian.com/Book/2099680.aspx,公众作品,1867506,7681,1305,81943,81943,81943,1110379
4123,战争幻想,机降伞兵,174,沙发熊,2014-05-03 16:11, 作家等级：LV1 ,http://www.qidian.com/Book/2784189.aspx,         VIP作品 ,94365,1343,230,2920,2920,2920,3151786
4124,清史民国,十龙夺嫡,174,凤鸣岐山,2009-07-05 00:26,No Level,http://www.qidian.com/Book/1064386.aspx,         VIP作品 ,7040203,2454,428,279174,279174,279174,1834732
4125,时空穿梭,地球游戏场,174,吉风冰,2013-05-28 11:00,No Level,http://www.qidian.com/Book/2303705.aspx,         VIP作品 ,3788388,6551,1156,115526,115526,115526,2591115
4126,时空穿梭,主神的宅男卫队,173,蓝色目光,2014-08-02 14:25, 作家等级：LV1 ,http://www.qidian.com/Book/1745432.aspx,         VIP作品 ,694746,1208,149,45729,45729,45729,672298
4127,架空历史,吃货闯关东,173, E弦舞者 ,2014-08-21 11:42,No Level,http://www.qidian.com/Book/3251037.aspx,公众作品,698,696,253,38,38,38,104949
4128,异术超能,全能大叔,173,兵家传人,2014-07-19 14:42, 作家等级：LV2 ,http://www.qidian.com/Book/3138165.aspx,         VIP作品 ,200481,1776,228,5992,5992,5992,321394
4129,动漫同人,千年眼中的世界,173,某逆袭的帕叔,2014-08-18 11:37,No Level,http://www.qidian.com/Book/2957637.aspx,公众作品,22260,966,218,400,400,400,309618
4130,时空穿梭,剑临次元,173,兲蠍,2014-07-10 22:03,No Level,http://www.qidian.com/Book/3129643.aspx,公众作品,116650,1455,235,6576,6576,6576,375516
4131,两宋元明,明末行,173,千斤顶,2013-04-22 18:32, 作家等级：LV4 ,http://www.qidian.com/Book/2330788.aspx,         VIP作品 ,1682386,5344,457,51230,51230,51230,1749543
4132,东方玄幻,         太古至尊(书坊) ,173, 小相(书坊) ,2014-08-21 00:13,No Level,http://www.qidian.com/Book/3149407.aspx,         VIP作品 ,10362,1514,215,39,39,39,914334
4133,异术超能,都市神侠,173,白袍军,2014-08-20 18:22,No Level,http://www.qidian.com/Book/3014405.aspx,         VIP作品 ,47692,2840,534,2182,2182,2182,785261
4134,东方玄幻,证道成峰,173,九弥之夜,2014-08-21 11:10,No Level,http://www.qidian.com/Book/2923116.aspx,公众作品,30520,3343,575,663,663,663,1745124
4135,动漫同人,醉卧幻想乡,173,步入幽冥,2014-08-18 21:51,No Level,http://www.qidian.com/Book/3040460.aspx,公众作品,18205,648,193,450,450,450,186771
4136,秦汉三国,鹰扬三国,173,天上白雪,2014-08-20 17:00,No Level,http://www.qidian.com/Book/2725262.aspx,公众作品,208916,3252,679,6837,6837,6837,1468930
4137,娱乐明星,重生之歌神系统,173,向日葵的路过,2014-07-17 21:49,No Level,http://www.qidian.com/Book/3193273.aspx,公众作品,39226,831,162,441,441,441,140842
4138,悬疑探险,         鬼吹灯II ,172,本物天下霸唱,2008-05-13 21:43, 作家等级：LV1 ,http://www.qidian.com/Book/123900.aspx,         VIP作品 ,5133945,4718,769,343620,343620,343620,1029194
4139,星际战争,星际之亡灵帝国,172,苍天白鹤,2009-12-22 18:12, 作家等级：LV7 ,http://www.qidian.com/Book/1018112.aspx,         VIP作品 ,8595180,4112,659,1188754,1188754,1188754,3458038
4140,异界大陆,异界最强系统,172,雷杀,2014-08-20 18:00,No Level,http://www.qidian.com/Book/3193259.aspx,公众作品,23701,2199,328,238,238,238,257331
4141,超级科技,完美化身,172,华丽的闪电,2014-08-18 00:13,No Level,http://www.qidian.com/Book/3176442.aspx,公众作品,35766,21780,2935,982,982,982,198323
4142,异术超能,花都兵雄,172,雾雪精灵,2014-08-20 21:03, 作家等级：LV1 ,http://www.qidian.com/Book/3073536.aspx,         VIP作品 ,25585,2259,561,2450,2450,2450,1051327
4143,动漫同人,宠物小精灵之光明兽,172,道至公,2014-08-19 18:39,No Level,http://www.qidian.com/Book/3262207.aspx,公众作品,2917,2917,833,27,27,27,23303
4144,小说同人,无限之直死,172,惘然居士,2013-01-11 17:32,No Level,http://www.qidian.com/Book/1822141.aspx,,,,,,,,
4145,魔法校园,百无一用魔法师,172,影之位面,2014-08-21 01:42,No Level,http://www.qidian.com/Book/3069653.aspx,         VIP作品 ,37357,973,239,3959,3959,3959,570276
4146,游戏异界,无限武侠新世界,172,三江水,2014-05-10 20:20, 作家等级：LV1 ,http://www.qidian.com/Book/2948897.aspx,         VIP作品 ,708957,4777,927,35394,35394,35394,1216027
4147,动漫同人,幻想乡的记事本,172,比那名居流儀,2014-08-01 09:21,No Level,http://www.qidian.com/Book/2849126.aspx,公众作品,159141,3834,409,21054,21054,21054,670172
4148,足球运动,绿茵妖王,172,二师叔,2014-06-29 14:11, 作家等级：LV2 ,http://www.qidian.com/Book/2382529.aspx,         VIP作品 ,1216539,2057,383,35535,35535,35535,3221192
4149,足球运动,史上最牛门神,172,tisword,2012-10-19 19:44,No Level,http://www.qidian.com/Book/2096138.aspx,         VIP作品 ,1816328,4460,736,65351,65351,65351,2161436
4150,西方奇幻,天使公主,171,枫歌,2014-03-17 21:01, 作家等级：LV1 ,http://www.qidian.com/Book/61756.aspx,         VIP作品 ,1340518,1782,533,106060,106060,106060,811423
4151,现代修真,电子神仙,171,飘雨无踪,2014-07-25 19:11, 作家等级：LV1 ,http://www.qidian.com/Book/72957.aspx,         VIP作品 ,1890547,829,247,125426,125426,125426,1160364
4152,现代修真,修真研究生生活录,171,断桥残雪,2012-02-14 13:18,No Level,http://www.qidian.com/Book/1050542.aspx,         VIP作品 ,10238276,2577,481,685682,685682,685682,2453950
4153,末世危机,末世收割者,171,半只青蛙,2014-05-30 17:49, 作家等级：LV1 ,http://www.qidian.com/Book/1778314.aspx,         VIP作品 ,2209206,3346,494,131901,131901,131901,465123
4154,动漫同人,杀人鬼妹子也要玩游戏王,171,星夜辉光,2014-08-19 15:01,No Level,http://www.qidian.com/Book/3225930.aspx,公众作品,2583,1171,217,1,1,1,79236
4155,都市生活,重生米国警察,171,茉莉牛,2014-07-30 18:32,No Level,http://www.qidian.com/Book/3135497.aspx,公众作品,120616,1647,158,8941,8941,8941,278848
4156,动漫同人,魔法高校之幻想具现,171,妄想之心不可无,2014-08-17 00:05,No Level,http://www.qidian.com/Book/3214816.aspx,公众作品,16164,5782,329,223,223,223,118678
4157,异术超能,掌妖之心,171,巫马行,2014-08-20 10:47,No Level,http://www.qidian.com/Book/3154835.aspx,         VIP作品 ,48898,3263,193,3148,3148,3148,581993
4158,战争幻想,龙战长空,171,阳电,2014-08-20 23:25, 作家等级：LV1 ,http://www.qidian.com/Book/2769901.aspx,         VIP作品 ,166652,2751,337,16244,16244,16244,2074610
4159,娱乐明星,韩娱之终极幻想,171,太阳拥抱月亮,2014-02-10 15:20, 作家等级：LV1 ,http://www.qidian.com/Book/2836472.aspx,         VIP作品 ,276844,2324,428,6647,6647,6647,2062612
4160,异界大陆,异界之召唤天书,171,魑魅爱柳,2014-07-03 17:17, 作家等级：LV1 ,http://www.qidian.com/Book/2534641.aspx,         VIP作品 ,385823,3357,633,5712,5712,5712,2854310
4161,时空穿梭,无限之宅魂召唤,171,来世愿生幻想乡,2014-03-01 14:07, 作家等级：LV1 ,http://www.qidian.com/Book/2367121.aspx,         VIP作品 ,931764,6835,1223,17358,17358,17358,2019493
4162,东方玄幻,剑傲九天,171,夜色访者,2014-03-01 22:07, 作家等级：LV3 ,http://www.qidian.com/Book/2493071.aspx,         VIP作品 ,1529979,2690,546,47435,47435,47435,2124969
4163,游戏异界,只有我知道的游戏,171,奥法之魂,2012-12-31 13:44, 作家等级：LV1 ,http://www.qidian.com/Book/2228466.aspx,         VIP作品 ,825186,2773,487,13216,13216,13216,736419
